503,5,5,4,1,7,1,3,2,2,1,0.74243
503,5,5,4,2,8,1,2,2,2,1,0.71011
503,5,5,4,3,1,3,3,1,1,1,0.55077
503,5,5,4,4,6,2,1,2,2,1,0.5738
503,5,5,4,5,9,1,1,2,2,1,0.57823
503,5,5,4,6,3,2,3,1,1,1,0.60233
503,5,5,4,7,5,3,1,2,2,1,0.52073
503,5,5,4,8,4,2,2,1,1,1,0.9594
503,5,5,4,9,2,3,2,2,1,0,0.65116
503,5,5,4,10,3,2,3,1,1,1,0.82895
503,5,5,4,11,4,2,2,1,1,1,1.533
503,5,5,4,12,9,1,1,2,2,1,0.60672
503,5,5,4,13,7,1,3,1,2,0,1.1529
503,5,5,4,14,2,3,2,2,1,0,1.1909
503,5,5,4,15,2,3,2,2,1,0,1.5514
503,5,5,4,16,5,3,1,2,2,1,0.97014
503,5,5,4,17,1,3,3,1,1,1,0.64433
503,5,5,4,18,3,2,3,1,1,1,1.3769
503,5,5,4,19,2,3,2,2,1,0,0.94301
503,5,5,4,20,9,1,1,2,2,1,0.61201
503,5,5,4,21,9,1,1,2,2,1,0.78075
503,5,5,4,22,7,1,3,1,2,0,0.68185
503,5,5,4,23,1,3,3,1,1,1,0.64283
503,5,5,4,24,4,2,2,2,1,0,1.1825
503,5,5,4,25,4,2,2,2,1,0,2.2006
503,5,5,4,26,7,1,3,1,2,0,0.63407
503,5,5,4,27,6,2,1,2,2,1,0.63064
503,5,5,4,28,9,1,1,2,2,1,0.69871
503,5,5,4,29,2,3,2,1,1,1,0.61625
503,5,5,4,30,8,1,2,1,2,0,0.89619
503,5,5,4,31,5,3,1,2,2,1,1.0615
503,5,5,4,32,1,3,3,1,1,1,0.65829
503,5,5,4,33,5,3,1,2,2,1,0.58669
503,5,5,4,34,3,2,3,1,1,1,0.63304
503,5,5,4,35,2,3,2,1,1,1,0.6626
503,5,5,4,36,5,3,1,2,2,1,0.56065
503,5,5,4,37,4,2,2,2,1,0,0.83939
503,5,5,4,38,9,1,1,2,2,1,0.58803
503,5,5,4,39,5,3,1,2,2,1,0.95159
503,5,5,4,40,6,2,1,2,2,1,1.05
503,5,5,4,41,1,3,3,1,1,1,0.60558
503,5,5,4,42,8,1,2,2,2,1,1.1156
503,5,5,4,43,4,2,2,2,1,0,0.84402
503,5,5,4,44,6,2,1,2,2,1,0.71641
503,5,5,4,45,7,1,3,1,2,0,0.59471
503,5,5,4,46,7,1,3,1,2,0,0.86267
503,5,5,4,47,8,1,2,2,2,1,0.63654
503,5,5,4,48,8,1,2,2,2,1,0.58057
503,5,5,4,49,8,1,2,2,2,1,1.1481
503,5,5,4,50,1,3,3,1,1,1,0.65712
503,5,5,4,51,3,2,3,2,1,0,0.76565
503,5,5,4,52,6,2,1,2,2,1,0.56984
503,5,5,4,53,3,2,3,1,1,1,1.0679
503,5,5,4,54,6,2,1,2,2,1,0.62226
503,5,5,4,1,9,1,1,2,2,1,0.58802
503,5,5,4,2,6,2,1,2,2,1,0.62366
503,5,5,4,3,1,3,3,1,1,1,0.57647
503,5,5,4,4,5,3,1,2,2,1,0.52094
503,5,5,4,5,5,3,1,2,2,1,0.57401
503,5,5,4,6,6,2,1,2,2,1,0.55711
503,5,5,4,7,2,3,2,2,1,0,1.2088
503,5,5,4,8,7,1,3,1,2,0,1.1685
503,5,5,4,9,4,2,2,1,1,1,0.99484
503,5,5,4,10,3,2,3,1,1,1,0.53221
503,5,5,4,11,2,3,2,2,1,0,1.2441
503,5,5,4,12,4,2,2,2,1,0,1.4904
503,5,5,4,13,7,1,3,2,2,1,0.85803
503,5,5,4,14,2,3,2,1,1,1,0.7437
503,5,5,4,15,1,3,3,1,1,1,1.34
503,5,5,4,16,7,1,3,2,2,1,2.6522
503,5,5,4,17,7,1,3,2,2,1,1.9088
503,5,5,4,18,3,2,3,1,1,1,1.0252
503,5,5,4,19,3,2,3,1,1,1,0.65709
503,5,5,4,20,4,2,2,2,1,0,1.3484
503,5,5,4,21,1,3,3,1,1,1,1.6516
503,5,5,4,22,8,1,2,2,2,1,0.67695
503,5,5,4,23,9,1,1,2,2,1,0.62724
503,5,5,4,24,4,2,2,1,1,1,2.526
503,5,5,4,25,8,1,2,2,2,1,1.3123
503,5,5,4,26,3,2,3,1,1,1,0.63471
503,5,5,4,27,8,1,2,2,2,1,0.80466
503,5,5,4,28,9,1,1,2,2,1,0.64163
503,5,5,4,29,9,1,1,2,2,1,0.70296
503,5,5,4,30,2,3,2,1,1,1,0.72387
503,5,5,4,31,6,2,1,2,2,1,0.62672
503,5,5,4,32,6,2,1,2,2,1,0.56006
503,5,5,4,33,1,3,3,1,1,1,1.6262
503,5,5,4,34,5,3,1,2,2,1,0.75727
503,5,5,4,35,3,2,3,1,1,1,0.68652
503,5,5,4,36,5,3,1,2,2,1,0.82549
503,5,5,4,37,4,2,2,1,1,1,0.74502
503,5,5,4,38,9,1,1,2,2,1,0.55684
503,5,5,4,39,1,3,3,1,1,1,0.59782
503,5,5,4,40,5,3,1,2,2,1,0.55866
503,5,5,4,41,8,1,2,1,2,0,1.6188
503,5,5,4,42,7,1,3,1,2,0,0.79702
503,5,5,4,43,2,3,2,1,1,1,1.1675
503,5,5,4,44,6,2,1,2,2,1,0.83724
503,5,5,4,45,8,1,2,2,2,1,0.60356
503,5,5,4,1,7,1,3,1,2,0,0.72073
503,5,5,4,2,3,2,3,2,1,0,1.349
503,5,5,4,3,2,3,2,1,1,1,0.62708
503,5,5,4,4,6,2,1,2,2,1,0.63092
503,5,5,4,5,1,3,3,1,1,1,0.66577
503,5,5,4,6,2,3,2,2,1,0,1.2856
503,5,5,4,7,5,3,1,2,2,1,0.71938
503,5,5,4,8,6,2,1,2,2,1,0.68783
503,5,5,4,9,6,2,1,2,2,1,1.059
503,5,5,4,10,2,3,2,1,1,1,1.1078
503,5,5,4,11,8,1,2,2,2,1,1.5058
503,5,5,4,12,9,1,1,2,2,1,0.59121
503,5,5,4,13,7,1,3,1,2,0,0.55786
503,5,5,4,14,4,2,2,2,1,0,1.1068
503,5,5,4,15,7,1,3,1,2,0,1.9063
503,5,5,4,16,8,1,2,1,2,0,2.2194
503,5,5,4,17,6,2,1,2,2,1,0.78441
503,5,5,4,18,4,2,2,1,1,1,0.62917
503,5,5,4,19,8,1,2,2,2,1,0.67296
503,5,5,4,20,5,3,1,2,2,1,0.86576
503,5,5,4,21,7,1,3,1,2,0,1.7018
503,5,5,4,22,9,1,1,2,2,1,0.63798
503,5,5,4,23,3,2,3,1,1,1,0.63231
503,5,5,4,24,3,2,3,1,1,1,1.2328
503,5,5,4,25,3,2,3,1,1,1,0.9048
503,5,5,4,26,6,2,1,2,2,1,0.60873
503,5,5,4,27,4,2,2,2,1,0,0.85102
503,5,5,4,28,4,2,2,1,1,1,0.78468
503,5,5,4,29,7,1,3,1,2,0,1.3192
503,5,5,4,30,5,3,1,2,2,1,0.61756
503,5,5,4,31,9,1,1,2,2,1,0.7256
503,5,5,4,32,1,3,3,1,1,1,0.62623
503,5,5,4,33,3,2,3,1,1,1,0.60446
503,5,5,4,34,1,3,3,1,1,1,0.58265
503,5,5,4,35,9,1,1,2,2,1,0.60163
503,5,5,4,36,5,3,1,2,2,1,1.1933
503,5,5,4,37,5,3,1,2,2,1,0.63331
503,5,5,4,38,1,3,3,1,1,1,0.72556
503,5,5,4,39,9,1,1,2,2,1,0.61884
503,5,5,4,40,4,2,2,1,1,1,0.62601
503,5,5,4,41,2,3,2,2,1,0,0.77239
503,5,5,4,42,1,3,3,1,1,1,0.66567
503,5,5,4,43,2,3,2,2,1,0,1.039
503,5,5,4,44,8,1,2,2,2,1,0.93886
503,5,5,4,45,8,1,2,2,2,1,0.97784
503,5,5,4,1,9,1,1,2,2,1,0.65946
503,5,5,4,2,3,2,3,1,1,1,0.59666
503,5,5,4,3,3,2,3,1,1,1,1.3097
503,5,5,4,4,4,2,2,1,1,1,0.65039
503,5,5,4,5,8,1,2,1,2,0,0.67032
503,5,5,4,6,2,3,2,1,1,1,1.1537
503,5,5,4,7,5,3,1,2,2,1,0.60805
503,5,5,4,8,1,3,3,1,1,1,0.77353
503,5,5,4,9,5,3,1,2,2,1,0.89887
503,5,5,4,10,2,3,2,2,1,0,0.64364
503,5,5,4,11,2,3,2,1,1,1,0.95041
503,5,5,4,12,8,1,2,2,2,1,1.3291
503,5,5,4,13,6,2,1,2,2,1,0.60244
503,5,5,4,14,3,2,3,1,1,1,0.6934
503,5,5,4,15,1,3,3,1,1,1,0.87846
503,5,5,4,16,3,2,3,1,1,1,1.1092
503,5,5,4,17,6,2,1,2,2,1,1.3209
503,5,5,4,18,6,2,1,2,2,1,0.99403
503,5,5,4,19,7,1,3,1,2,0,0.72205
503,5,5,4,20,4,2,2,1,1,1,0.62201
503,5,5,4,21,8,1,2,2,2,1,1.0656
503,5,5,4,22,5,3,1,2,2,1,0.77835
503,5,5,4,23,5,3,1,2,2,1,0.97462
503,5,5,4,24,5,3,1,2,2,1,0.76344
503,5,5,4,25,6,2,1,2,2,1,0.62947
503,5,5,4,26,1,3,3,1,1,1,0.55818
503,5,5,4,27,4,2,2,1,1,1,1.586
503,5,5,4,28,9,1,1,2,2,1,0.66156
503,5,5,4,29,7,1,3,1,2,0,0.57756
503,5,5,4,30,8,1,2,2,2,1,0.64929
503,5,5,4,31,4,2,2,2,1,0,0.89638
503,5,5,4,32,7,1,3,1,2,0,0.6283
503,5,5,4,33,7,1,3,1,2,0,0.96623
503,5,5,4,34,9,1,1,2,2,1,0.62161
503,5,5,4,35,1,3,3,1,1,1,0.66202
503,5,5,4,36,8,1,2,2,2,1,0.68583
503,5,5,4,37,3,2,3,1,1,1,0.66769
503,5,5,4,38,1,3,3,1,1,1,0.83189
503,5,5,4,39,2,3,2,2,1,0,1.0828
503,5,5,4,40,2,3,2,2,1,0,1.5452
503,5,5,4,41,9,1,1,2,2,1,0.75874
503,5,5,4,42,9,1,1,2,2,1,0.759
503,5,5,4,43,7,1,3,1,2,0,0.58263
503,5,5,4,44,6,2,1,2,2,1,0.68697
503,5,5,4,45,4,2,2,2,1,0,0.62996
503,5,5,4,1,9,1,1,2,2,1,0.65701
503,5,5,4,2,6,2,1,2,2,1,0.63219
